id,dt,amount,product,category,db
a808dc65-d0ad-11ec-ac4c-08c5e1cbfad9,2020-01-11,34.0,heets,Stuff,expenses
a809e393-d0ad-11ec-abea-08c5e1cbfad9,2020-01-11,31.0,pallmall nutella,Stuff,expenses
a80b1b5c-d0ad-11ec-9f58-08c5e1cbfad9,2020-01-11,75.0,la nasu,Stuff,expenses
a80c4c00-d0ad-11ec-8b4e-08c5e1cbfad9,2020-01-12,25.0,cafea,Stuff,expenses
a80e07ae-d0ad-11ec-be41-08c5e1cbfad9,2020-01-12,19.0,pepco,Stuff,expenses
a80f100f-d0ad-11ec-8c1b-08c5e1cbfad9,2020-01-12,85.0,carrefour,Stuff,expenses
a81080cd-d0ad-11ec-bbab-08c5e1cbfad9,2020-01-12,19.0,papuci,Stuff,expenses
a8117e71-d0ad-11ec-a823-08c5e1cbfad9,2020-01-13,256.0,placute frana senzor spate,Stuff,expenses
a812e79e-d0ad-11ec-9aae-08c5e1cbfad9,2020-01-13,400.0,discuri tamburi,Stuff,expenses
a8140e62-d0ad-11ec-9c52-08c5e1cbfad9,2020-01-13,250.0,manopera service,Stuff,expenses
a8151f6f-d0ad-11ec-ad83-08c5e1cbfad9,2020-01-13,66.0,profi,Stuff,expenses
a81643ca-d0ad-11ec-97b5-08c5e1cbfad9,2020-01-14,50.0,benzina 5.22   182366km,Stuff,expenses
a81781e4-d0ad-11ec-a075-08c5e1cbfad9,2020-01-14,90.0,auchan,Stuff,expenses
a818a722-d0ad-11ec-b269-08c5e1cbfad9,2020-01-15,50.0,benzina 5.22   182416km,Stuff,expenses
a819ae9c-d0ad-11ec-8d77-08c5e1cbfad9,2020-01-15,56.0,lidl,Stuff,expenses
a81ad25e-d0ad-11ec-8cd5-08c5e1cbfad9,2020-01-15,17.0,heets,Stuff,expenses
a81bf4b0-d0ad-11ec-b441-08c5e1cbfad9,2020-01-16,200.0,intretinere c,Stuff,expenses
a81d42b8-d0ad-11ec-8006-08c5e1cbfad9,2020-01-16,170.0,rata ing c,Stuff,expenses
a81e16a0-d0ad-11ec-9ed7-08c5e1cbfad9,2020-01-16,17.0,heets,Stuff,expenses
a81f55cb-d0ad-11ec-837b-08c5e1cbfad9,2020-01-17,83.0,benzina 5.22 182541km,Stuff,expenses
a82058dc-d0ad-11ec-a727-08c5e1cbfad9,2020-01-17,17.0,heets,Stuff,expenses
a8216b65-d0ad-11ec-ad55-08c5e1cbfad9,2020-01-17,38.0,lidl,Stuff,expenses
a8228b18-d0ad-11ec-86ee-08c5e1cbfad9,2020-01-18,17.0,heets,Stuff,expenses
a823870d-d0ad-11ec-a138-08c5e1cbfad9,2020-01-18,6.0,cola,Stuff,expenses
a82509cf-d0ad-11ec-b823-08c5e1cbfad9,2020-01-18,52.0,auchan,Stuff,expenses
a82610ce-d0ad-11ec-bfc5-08c5e1cbfad9,2020-01-18,17.0,heets1,Stuff,expenses
a82773f8-d0ad-11ec-99e4-08c5e1cbfad9,2020-01-19,19.0,pallmall,Stuff,expenses
a8286fd3-d0ad-11ec-82f3-08c5e1cbfad9,2020-01-19,11.0,sucuri,Stuff,expenses
a82a320c-d0ad-11ec-8496-08c5e1cbfad9,2020-01-19,17.0,heets,Stuff,expenses
a82bd837-d0ad-11ec-ab64-08c5e1cbfad9,2020-01-20,50.0,auchan,Stuff,expenses
a82d1046-d0ad-11ec-b431-08c5e1cbfad9,2020-01-21,100.0,benzina 5.20   182733km,Stuff,expenses
a82e20f5-d0ad-11ec-8349-08c5e1cbfad9,2020-01-21,17.0,heets,Stuff,expenses
a82f3564-d0ad-11ec-84f3-08c5e1cbfad9,2020-01-22,34.0,Cartela Vodafone Consuela,Stuff,expenses
a830695a-d0ad-11ec-aeb7-08c5e1cbfad9,2020-01-22,22.0,mec,Stuff,expenses
a83190e3-d0ad-11ec-8845-08c5e1cbfad9,2020-01-22,34.0,shaorma,Stuff,expenses
a8329bd9-d0ad-11ec-b0a5-08c5e1cbfad9,2020-01-22,17.0,heets,Stuff,expenses
a8344564-d0ad-11ec-a1d1-08c5e1cbfad9,2020-01-22,9.0,sucuri,Stuff,expenses
a835690d-d0ad-11ec-8303-08c5e1cbfad9,2020-01-23,7.0,Comisioane ING,Stuff,expenses
a836ad70-d0ad-11ec-87a7-08c5e1cbfad9,2020-01-23,83.0,benzina 5.19   182921km,Stuff,expenses
a837b5e9-d0ad-11ec-acaa-08c5e1cbfad9,2020-01-23,17.0,heets,Stuff,expenses
a838fa74-d0ad-11ec-ad57-08c5e1cbfad9,2020-01-24,17.0,heets,Stuff,expenses
a83a175f-d0ad-11ec-8e66-08c5e1cbfad9,2020-01-25,50.0,benzina 5.17,Stuff,expenses
a83b6046-d0ad-11ec-bf3c-08c5e1cbfad9,2020-01-25,17.0,heets,Stuff,expenses
a83ccaa1-d0ad-11ec-9088-08c5e1cbfad9,2020-01-25,37.0,pizza,Stuff,expenses
a83e2358-d0ad-11ec-984c-08c5e1cbfad9,2020-01-25,20.0,c cheltuieli,Stuff,expenses
a83f2bbc-d0ad-11ec-9e35-08c5e1cbfad9,2020-01-26,17.0,heets,Stuff,expenses
a8405cd6-d0ad-11ec-a870-08c5e1cbfad9,2020-01-26,18.0,pallmall,Stuff,expenses
a841ae5d-d0ad-11ec-a1fe-08c5e1cbfad9,2020-01-27,17.0,heets,Stuff,expenses
a8433ef1-d0ad-11ec-8a94-08c5e1cbfad9,2020-01-27,5.0,cola,Stuff,expenses
a8446fb2-d0ad-11ec-9b08-08c5e1cbfad9,2020-01-27,10.0,c piata,Stuff,expenses
a8457a47-d0ad-11ec-beb2-08c5e1cbfad9,2020-01-28,50.0,benzina 5.17  183215km,Stuff,expenses
a8468d65-d0ad-11ec-8bcf-08c5e1cbfad9,2020-01-28,17.0,heets,Stuff,expenses
a847e298-d0ad-11ec-9026-08c5e1cbfad9,2020-01-28,17.0,heets1,Stuff,expenses
a84926e0-d0ad-11ec-a5a0-08c5e1cbfad9,2020-01-28,18.0,pallmall,Stuff,expenses
a84a9ce0-d0ad-11ec-b338-08c5e1cbfad9,2020-01-29,49.0,Netflix,Stuff,expenses
a84b87b3-d0ad-11ec-a08e-08c5e1cbfad9,2020-01-29,30.0,c cheltuieli,Stuff,expenses
a84cc380-d0ad-11ec-ab94-08c5e1cbfad9,2020-01-29,17.0,c,Stuff,expenses
a84e2565-d0ad-11ec-a992-08c5e1cbfad9,2020-01-30,100.0,benzina 5.13,Stuff,expenses
a84f0fab-d0ad-11ec-b9b7-08c5e1cbfad9,2020-01-30,66.0,carrefour,Stuff,expenses
a8505702-d0ad-11ec-a2c1-08c5e1cbfad9,2020-01-30,20.0,pallmall paine,Stuff,expenses
a8518549-d0ad-11ec-8f65-08c5e1cbfad9,2020-01-30,17.0,heets,Stuff,expenses
a852ae63-d0ad-11ec-826b-08c5e1cbfad9,2020-01-31,51.0,kfc,Stuff,expenses
a8545152-d0ad-11ec-9d6a-08c5e1cbfad9,2020-01-31,17.0,heets,Stuff,expenses
a855addd-d0ad-11ec-b076-08c5e1cbfad9,2020-01-31,18.0,pallmall,Stuff,expenses
a85781ea-d0ad-11ec-9415-08c5e1cbfad9,2020-01-31,26.0,auchan,Stuff,expenses
a859037d-d0ad-11ec-a6f0-08c5e1cbfad9,2020-01-31,10.0,cola napolitane,Stuff,expenses
a85acc58-d0ad-11ec-b59d-08c5e1cbfad9,2020-02-01,17.0,heets,Stuff,expenses
a85be5fb-d0ad-11ec-b6eb-08c5e1cbfad9,2020-02-01,18.0,pallmall,Stuff,expenses
a85cf551-d0ad-11ec-9eb3-08c5e1cbfad9,2020-02-01,17.0,heets1,Stuff,expenses
a85e0f36-d0ad-11ec-b079-08c5e1cbfad9,2020-02-01,14.0,sucuri,Stuff,expenses
a85f4278-d0ad-11ec-86b6-08c5e1cbfad9,2020-02-02,18.0,pallmall,Stuff,expenses
a86095f8-d0ad-11ec-b986-08c5e1cbfad9,2020-02-02,17.0,cola cornuri sos paste,Stuff,expenses
a861ca53-d0ad-11ec-bafa-08c5e1cbfad9,2020-02-03,34.0,Cartela Vodafone Alin,Stuff,expenses
a862e5ac-d0ad-11ec-9dd2-08c5e1cbfad9,2020-02-03,17.0,heets,Stuff,expenses
a86408bf-d0ad-11ec-90eb-08c5e1cbfad9,2020-02-03,13.0,diverse c,Stuff,expenses
a8658c46-d0ad-11ec-965d-08c5e1cbfad9,2020-02-03,33.0,cartela vdf,Stuff,expenses
a8676342-d0ad-11ec-9717-08c5e1cbfad9,2020-02-04,50.0,benzina 5.13  183543km,Stuff,expenses
a868b4b1-d0ad-11ec-8a49-08c5e1cbfad9,2020-02-04,17.0,heets,Stuff,expenses
a869e1c6-d0ad-11ec-a2ff-08c5e1cbfad9,2020-02-04,20.0,c cola chips,Stuff,expenses
a86adf9a-d0ad-11ec-a08c-08c5e1cbfad9,2020-02-05,39.0,cartela org,Stuff,expenses
a86bebe7-d0ad-11ec-8e0a-08c5e1cbfad9,2020-02-05,17.0,heets,Stuff,expenses
a86d1ad7-d0ad-11ec-8b93-08c5e1cbfad9,2020-02-05,15.0,baterii distomat,Stuff,expenses
a86e6919-d0ad-11ec-b069-08c5e1cbfad9,2020-02-05,17.0,heets1,Stuff,expenses
a86f875c-d0ad-11ec-a59b-08c5e1cbfad9,2020-02-05,7.0,fuzetea,Stuff,expenses
a8707527-d0ad-11ec-a19d-08c5e1cbfad9,2020-02-06,50.0,benzina 5.13,Stuff,expenses
a871837f-d0ad-11ec-8f6b-08c5e1cbfad9,2020-02-06,72.0,auchan,Stuff,expenses
a87280cc-d0ad-11ec-a8cd-08c5e1cbfad9,2020-02-06,85.0,lidl,Stuff,expenses
a8739ac9-d0ad-11ec-af4a-08c5e1cbfad9,2020-02-07,50.0,benzina 5.13,Stuff,expenses
a8749a2f-d0ad-11ec-9532-08c5e1cbfad9,2020-02-07,17.0,heets,Stuff,expenses
a875f51e-d0ad-11ec-a7c0-08c5e1cbfad9,2020-02-07,50.0,c,Stuff,expenses
a8770a27-d0ad-11ec-ae87-08c5e1cbfad9,2020-02-08,17.0,heets,Stuff,expenses
a8784e46-d0ad-11ec-a479-08c5e1cbfad9,2020-02-08,14.0,cola paine iaurt,Stuff,expenses
a879ba85-d0ad-11ec-93b6-08c5e1cbfad9,2020-02-09,30.0,c,Stuff,expenses
a87b0cc5-d0ad-11ec-93fb-08c5e1cbfad9,2020-02-09,17.0,heets,Stuff,expenses
a87bfbe2-d0ad-11ec-975d-08c5e1cbfad9,2020-02-10,40.0,c,Stuff,expenses
a87d2be1-d0ad-11ec-929e-08c5e1cbfad9,2020-02-10,17.0,heets,Stuff,expenses
a8803eb3-d0ad-11ec-a537-08c5e1cbfad9,2020-02-11,50.0,benzina 5.08,Stuff,expenses
a8814584-d0ad-11ec-8018-08c5e1cbfad9,2020-02-11,17.0,heets,Stuff,expenses
a882a499-d0ad-11ec-b579-08c5e1cbfad9,2020-02-12,17.0,heets,Stuff,expenses
a883985d-d0ad-11ec-9072-08c5e1cbfad9,2020-02-12,6.0,cola,Stuff,expenses
a8851651-d0ad-11ec-9d40-08c5e1cbfad9,2020-02-13,50.0,benzina 5.08,Stuff,expenses
a8861cb5-d0ad-11ec-986c-08c5e1cbfad9,2020-02-13,17.0,heets,Stuff,expenses
a8870fe9-d0ad-11ec-9479-08c5e1cbfad9,2020-02-13,13.0,cola redbull,Stuff,expenses
a8884cfb-d0ad-11ec-8413-08c5e1cbfad9,2020-02-14,17.0,heets,Stuff,expenses
a8897c0d-d0ad-11ec-9131-08c5e1cbfad9,2020-02-14,60.0,flori,Stuff,expenses
a88a74c1-d0ad-11ec-826b-08c5e1cbfad9,2020-02-14,18.0,profi suc amandine,Stuff,expenses
a88b7124-d0ad-11ec-b144-08c5e1cbfad9,2020-02-14,50.0,pizza,Stuff,expenses
a88c8ade-d0ad-11ec-88a5-08c5e1cbfad9,2020-02-15,50.0,benzina 5.00   183973km,Stuff,expenses
a88db6fd-d0ad-11ec-a33d-08c5e1cbfad9,2020-02-15,93.0,auchan,Stuff,expenses
a88ece7c-d0ad-11ec-8a07-08c5e1cbfad9,2020-02-15,17.0,heets,Stuff,expenses
a88fd742-d0ad-11ec-bd11-08c5e1cbfad9,2020-02-16,30.0,c adidasi,Stuff,expenses
a8910b6c-d0ad-11ec-a51f-08c5e1cbfad9,2020-02-16,50.0,lidl,Stuff,expenses
a89248d9-d0ad-11ec-9242-08c5e1cbfad9,2020-02-17,50.0,benzina 5.04,Stuff,expenses
a8936075-d0ad-11ec-89f0-08c5e1cbfad9,2020-02-17,100.0,c rata ing,Stuff,expenses
a894c62c-d0ad-11ec-9c75-08c5e1cbfad9,2020-02-17,200.0,analize fetita,Stuff,expenses
a895be3a-d0ad-11ec-b254-08c5e1cbfad9,2020-02-17,17.0,heets,Stuff,expenses
a896ad45-d0ad-11ec-94d5-08c5e1cbfad9,2020-02-18,20.0,shaorma,Stuff,expenses
a897df79-d0ad-11ec-b438-08c5e1cbfad9,2020-02-18,17.0,heets,Stuff,expenses
a8991e6a-d0ad-11ec-9253-08c5e1cbfad9,2020-02-18,18.0,pallmall,Stuff,expenses
a89a2eb7-d0ad-11ec-b277-08c5e1cbfad9,2020-02-18,10.0,sucuri,Stuff,expenses
a89b98fa-d0ad-11ec-ba2b-08c5e1cbfad9,2020-02-19,170.0,asigurare,Stuff,expenses
a89c88f1-d0ad-11ec-abd7-08c5e1cbfad9,2020-02-19,600.0,c intretinere,Stuff,expenses
a89dbbbc-d0ad-11ec-9ed2-08c5e1cbfad9,2020-02-20,50.0,benzina 5.06  184163km,Stuff,expenses
a89ec388-d0ad-11ec-94d8-08c5e1cbfad9,2020-02-20,17.0,heets,Stuff,expenses
a89fd4b0-d0ad-11ec-bdf0-08c5e1cbfad9,2020-02-21,50.0,benzina 5.06 184239km,Stuff,expenses
a8a0cd4b-d0ad-11ec-bf24-08c5e1cbfad9,2020-02-21,134.0,rovignieta,Stuff,expenses
a8a2b8c6-d0ad-11ec-8cb6-08c5e1cbfad9,2020-02-21,17.0,heets,Stuff,expenses
a8a420b7-d0ad-11ec-ad7b-08c5e1cbfad9,2020-02-22,35.0,mec,Stuff,expenses
a8a53ed6-d0ad-11ec-aa72-08c5e1cbfad9,2020-02-22,20.0,c tig,Stuff,expenses
a8a6bba0-d0ad-11ec-9176-08c5e1cbfad9,2020-02-22,17.0,heets,Stuff,expenses
a8a7b246-d0ad-11ec-894e-08c5e1cbfad9,2020-02-23,7.0,Comisioane ING,Stuff,expenses
a8a89f6c-d0ad-11ec-a613-08c5e1cbfad9,2020-02-23,117.0,auchan,Stuff,expenses
a8a98e16-d0ad-11ec-941e-08c5e1cbfad9,2020-02-23,40.0,salam sibiu,Stuff,expenses
a8aa6783-d0ad-11ec-8510-08c5e1cbfad9,2020-02-23,17.0,heets,Stuff,expenses
a8abcbfa-d0ad-11ec-92cf-08c5e1cbfad9,2020-02-24,100.0,benzina 5.08,Stuff,expenses
a8ad1c9c-d0ad-11ec-8c41-08c5e1cbfad9,2020-02-24,10.0,c cola paine,Stuff,expenses
a8aea23d-d0ad-11ec-9a40-08c5e1cbfad9,2020-02-24,17.0,heets,Stuff,expenses
a8af976c-d0ad-11ec-9b8c-08c5e1cbfad9,2020-02-25,45.0,lidl,Stuff,expenses
a8b119dc-d0ad-11ec-822e-08c5e1cbfad9,2020-02-25,17.0,heets,Stuff,expenses
a8b20554-d0ad-11ec-8736-08c5e1cbfad9,2020-02-25,19.0,pallmall,Stuff,expenses
a8b3d2d8-d0ad-11ec-ad16-08c5e1cbfad9,2020-02-26,500.0,mihai bmw,Stuff,expenses
a8b4eb1c-d0ad-11ec-8a89-08c5e1cbfad9,2020-02-27,17.0,heets,Stuff,expenses
a8b64473-d0ad-11ec-bdac-08c5e1cbfad9,2020-02-28,15.0,profi suc dulce,Stuff,expenses
a8b79b0f-d0ad-11ec-b87d-08c5e1cbfad9,2020-02-28,17.0,heets,Stuff,expenses
a8b94308-d0ad-11ec-a65e-08c5e1cbfad9,2020-02-28,16.0,suc dulce profi abator,Stuff,expenses
a8ba8d2e-d0ad-11ec-b791-08c5e1cbfad9,2020-02-29,50.0,Netflix,Stuff,expenses
a8bc28f7-d0ad-11ec-b833-08c5e1cbfad9,2020-02-29,100.0,benzina 5.01  184584km,Stuff,expenses
a8bd8695-d0ad-11ec-95eb-08c5e1cbfad9,2020-02-29,17.0,heets,Stuff,expenses
a8bea704-d0ad-11ec-9f82-08c5e1cbfad9,2020-02-29,8.0,cola lipton,Stuff,expenses
a8c00201-d0ad-11ec-8122-08c5e1cbfad9,2020-03-01,153.0,auchan,Stuff,expenses
a8c100a2-d0ad-11ec-ac25-08c5e1cbfad9,2020-03-01,27.0,profi,Stuff,expenses
a8c21ad1-d0ad-11ec-b71f-08c5e1cbfad9,2020-03-02,56.0,RDS,Stuff,expenses
a8c3028e-d0ad-11ec-a9fd-08c5e1cbfad9,2020-03-02,17.0,heets,Stuff,expenses
a8c3ff37-d0ad-11ec-b962-08c5e1cbfad9,2020-03-02,6.0,pepsi,Stuff,expenses
a8c4fe43-d0ad-11ec-bc77-08c5e1cbfad9,2020-03-03,8.0,corn si 2 hell,Stuff,expenses
a8c60162-d0ad-11ec-afad-08c5e1cbfad9,2020-03-03,17.0,heets,Stuff,expenses
a8c78f22-d0ad-11ec-b6cd-08c5e1cbfad9,2020-03-03,5.0,cola,Stuff,expenses
a8c8ad8e-d0ad-11ec-9684-08c5e1cbfad9,2020-03-04,50.0,pizza,Stuff,expenses
a8c9bffa-d0ad-11ec-8663-08c5e1cbfad9,2020-03-04,5.0,cola,Stuff,expenses
a8caec8a-d0ad-11ec-86da-08c5e1cbfad9,2020-03-04,17.0,heets,Stuff,expenses
a8cc0465-d0ad-11ec-8f91-08c5e1cbfad9,2020-03-05,20.0,trandafiri sapun,Stuff,expenses
a8cdb32e-d0ad-11ec-aecc-08c5e1cbfad9,2020-03-05,100.0,benzina 4.99   184791km,Stuff,expenses
a8ceeed5-d0ad-11ec-b4bc-08c5e1cbfad9,2020-03-05,17.0,heets,Stuff,expenses
a8d00c14-d0ad-11ec-870e-08c5e1cbfad9,2020-03-05,19.0,pallmall,Stuff,expenses
a8d13a21-d0ad-11ec-99cd-08c5e1cbfad9,2020-03-05,13.0,dulce,Stuff,expenses
a8d26a92-d0ad-11ec-a42a-08c5e1cbfad9,2020-03-05,5.0,cola,Stuff,expenses
a8d3b36d-d0ad-11ec-82e7-08c5e1cbfad9,2020-03-06,20.0,c prajituri,Stuff,expenses
a8d4cac0-d0ad-11ec-8c02-08c5e1cbfad9,2020-03-07,70.0,cosulete flori,Stuff,expenses
a8d5c3c0-d0ad-11ec-ac4c-08c5e1cbfad9,2020-03-07,67.0,auchan,Stuff,expenses
a8d77b8c-d0ad-11ec-8058-08c5e1cbfad9,2020-03-07,34.0,vodafone,Stuff,expenses
a8d86fdb-d0ad-11ec-87ef-08c5e1cbfad9,2020-03-07,38.0,orange,Stuff,expenses
a8d9d852-d0ad-11ec-bf19-08c5e1cbfad9,2020-03-07,17.0,heets,Stuff,expenses
a8dad786-d0ad-11ec-86b5-08c5e1cbfad9,2020-03-07,17.0,heets1,Stuff,expenses
a8dbeb4e-d0ad-11ec-af5c-08c5e1cbfad9,2020-03-07,10.0,sucuri,Stuff,expenses
a8dd04ff-d0ad-11ec-b0c9-08c5e1cbfad9,2020-03-08,285.0,impozite masini,Stuff,expenses
a8ddf220-d0ad-11ec-9940-08c5e1cbfad9,2020-03-09,100.0,benzina 4.96,Stuff,expenses
a8df3c7a-d0ad-11ec-88c4-08c5e1cbfad9,2020-03-09,34.0,heets,Stuff,expenses
a8e04211-d0ad-11ec-908d-08c5e1cbfad9,2020-03-10,17.0,heets,Stuff,expenses
a8e19125-d0ad-11ec-a33f-08c5e1cbfad9,2020-03-11,17.0,heets,Stuff,expenses
a8e2aa39-d0ad-11ec-ae12-08c5e1cbfad9,2020-03-11,10.0,cola bere,Stuff,expenses
a8e4a0fe-d0ad-11ec-8768-08c5e1cbfad9,2020-03-12,350.0,enel rds intretinere c,Stuff,expenses
a8e58966-d0ad-11ec-bd1d-08c5e1cbfad9,2020-03-12,100.0,benzina 4.88  185325km,Stuff,expenses
a8e68c8d-d0ad-11ec-91eb-08c5e1cbfad9,2020-03-12,20.0,flori dulciuri medgidia,Stuff,expenses
a8e7b477-d0ad-11ec-b184-08c5e1cbfad9,2020-03-12,72.0,tig c 2 tig a 2,Stuff,expenses
a8e8d7e9-d0ad-11ec-baf1-08c5e1cbfad9,2020-03-13,277.0,auchan,Stuff,expenses
a8e9f351-d0ad-11ec-afa9-08c5e1cbfad9,2020-03-14,100.0,profi c,Stuff,expenses
a8eb5232-d0ad-11ec-8961-08c5e1cbfad9,2020-03-14,34.0,heets,Stuff,expenses
a8ecc456-d0ad-11ec-a4b7-08c5e1cbfad9,2020-03-15,34.0,heets,Stuff,expenses
a8ee29a6-d0ad-11ec-82e0-08c5e1cbfad9,2020-03-15,13.0,cola bere,Stuff,expenses
a8ef78c2-d0ad-11ec-acce-08c5e1cbfad9,2020-03-18,100.0,benzina 4.72   185543km,Stuff,expenses
a8f10cc8-d0ad-11ec-aad5-08c5e1cbfad9,2020-03-18,50.0,c piata,Stuff,expenses
a8f27598-d0ad-11ec-bd01-08c5e1cbfad9,2020-03-18,5.0,cola,Stuff,expenses
a8f3fe0a-d0ad-11ec-a922-08c5e1cbfad9,2020-03-18,34.0,heets,Stuff,expenses
a8f4f00d-d0ad-11ec-81d9-08c5e1cbfad9,2020-03-20,34.0,heets,Stuff,expenses
a8f63a5d-d0ad-11ec-973d-08c5e1cbfad9,2020-03-20,11.0,cola paine milka,Stuff,expenses
a8f72f32-d0ad-11ec-aff1-08c5e1cbfad9,2020-03-21,50.0,c cheltuieli,Stuff,expenses
a8f8247d-d0ad-11ec-af82-08c5e1cbfad9,2020-03-21,34.0,heets,Stuff,expenses
a8f936e8-d0ad-11ec-977d-08c5e1cbfad9,2020-03-22,160.0,supeco piata,Stuff,expenses
a8fa64d9-d0ad-11ec-b9be-08c5e1cbfad9,2020-03-23,34.0,heets,Stuff,expenses
a8fb7a52-d0ad-11ec-9233-08c5e1cbfad9,2020-03-23,38.0,pallmall,Stuff,expenses
a8fc6f9f-d0ad-11ec-b76b-08c5e1cbfad9,2020-03-24,100.0,benzina 4.56,Stuff,expenses
a8fda98f-d0ad-11ec-b4b9-08c5e1cbfad9,2020-03-24,18.0,fuzetea bere,Stuff,expenses
a8fecdd1-d0ad-11ec-af7d-08c5e1cbfad9,2020-03-24,20.0,c cola 3 sticle,Stuff,expenses
a9001e2d-d0ad-11ec-aafc-08c5e1cbfad9,2020-03-25,34.0,heets,Stuff,expenses
a9015207-d0ad-11ec-82f3-08c5e1cbfad9,2020-03-25,19.0,pallmall,Stuff,expenses
a9029828-d0ad-11ec-b8f0-08c5e1cbfad9,2020-03-25,5.0,pepsi,Stuff,expenses
a903e79d-d0ad-11ec-8e39-08c5e1cbfad9,2020-03-26,65.0,butelie,Stuff,expenses
a90509f1-d0ad-11ec-934e-08c5e1cbfad9,2020-03-26,15.0,cola cornuri,Stuff,expenses
a9067e08-d0ad-11ec-8310-08c5e1cbfad9,2020-03-27,40.0,pizza,Stuff,expenses
a907a83f-d0ad-11ec-9b5d-08c5e1cbfad9,2020-03-27,34.0,heets,Stuff,expenses
a908aae4-d0ad-11ec-9853-08c5e1cbfad9,2020-03-27,39.0,pallmall,Stuff,expenses
a909ce7c-d0ad-11ec-a4dc-08c5e1cbfad9,2020-03-28,42.0,profi,Stuff,expenses
a90b0813-d0ad-11ec-84f4-08c5e1cbfad9,2020-03-28,34.0,heets,Stuff,expenses
a90c7533-d0ad-11ec-a5d1-08c5e1cbfad9,2020-03-29,50.0,Netflix,Stuff,expenses
a90d86ca-d0ad-11ec-8421-08c5e1cbfad9,2020-03-29,50.0,c piata,Stuff,expenses
a90ebf0a-d0ad-11ec-b5f2-08c5e1cbfad9,2020-03-30,17.0,profi,Stuff,expenses
a9102797-d0ad-11ec-a3fb-08c5e1cbfad9,2020-03-30,4.0,cola c,Stuff,expenses
a9118dee-d0ad-11ec-9819-08c5e1cbfad9,2020-03-30,34.0,heets,Stuff,expenses
a912a249-d0ad-11ec-b3e0-08c5e1cbfad9,2020-03-31,34.0,heets,Stuff,expenses
a9140fea-d0ad-11ec-a81a-08c5e1cbfad9,2020-03-31,17.0,pallmall,Stuff,expenses
a9152f4b-d0ad-11ec-b229-08c5e1cbfad9,2020-03-31,13.0,cola fuzetea,Stuff,expenses
a9164f63-d0ad-11ec-b9a4-08c5e1cbfad9,2020-04-01,56.0,RDS,Stuff,expenses
a91750d0-d0ad-11ec-85c9-08c5e1cbfad9,2020-04-01,150.0,auchan,Stuff,expenses
a9189d78-d0ad-11ec-8b8d-08c5e1cbfad9,2020-04-01,34.0,heets,Stuff,expenses
a919d341-d0ad-11ec-b237-08c5e1cbfad9,2020-04-01,38.0,pallmall,Stuff,expenses
a91ae5a8-d0ad-11ec-91db-08c5e1cbfad9,2020-04-03,50.0,benzina 4.48  186135km,Stuff,expenses
a91c7d9e-d0ad-11ec-8393-08c5e1cbfad9,2020-04-03,17.0,mcdrive,Stuff,expenses
a91d9598-d0ad-11ec-9b99-08c5e1cbfad9,2020-04-03,17.0,heets,Stuff,expenses
a91ec6ac-d0ad-11ec-add1-08c5e1cbfad9,2020-04-04,34.0,Cartela Vodafone Alin,Stuff,expenses
a91fc48e-d0ad-11ec-9b3a-08c5e1cbfad9,2020-04-04,34.0,heets,Stuff,expenses
a921125f-d0ad-11ec-ad3b-08c5e1cbfad9,2020-04-04,38.0,pallmall,Stuff,expenses
a9223dc9-d0ad-11ec-b519-08c5e1cbfad9,2020-04-06,1515.0,tv,Stuff,expenses
a923a92a-d0ad-11ec-b1e1-08c5e1cbfad9,2020-04-06,39.0,cartela org,Stuff,expenses
a924b759-d0ad-11ec-b97f-08c5e1cbfad9,2020-04-06,34.0,heets,Stuff,expenses
a926448c-d0ad-11ec-a186-08c5e1cbfad9,2020-04-06,38.0,pallmall,Stuff,expenses
a9277d2a-d0ad-11ec-ab42-08c5e1cbfad9,2020-04-06,6.0,cola,Stuff,expenses
a9291c6d-d0ad-11ec-9c16-08c5e1cbfad9,2020-04-07,100.0,benzina 4.48  186220km,Stuff,expenses
a92a2cf7-d0ad-11ec-85e6-08c5e1cbfad9,2020-04-07,10.0,cola apa corn,Stuff,expenses
a92b60e0-d0ad-11ec-8b72-08c5e1cbfad9,2020-04-07,323.0,auchan,Stuff,expenses
a92cc2be-d0ad-11ec-b34f-08c5e1cbfad9,2020-04-07,34.0,heets,Stuff,expenses
a92e0e3a-d0ad-11ec-8794-08c5e1cbfad9,2020-04-08,5.0,cola,Stuff,expenses
a92f26e3-d0ad-11ec-b09a-08c5e1cbfad9,2020-04-09,34.0,heets,Stuff,expenses
a9302760-d0ad-11ec-a923-08c5e1cbfad9,2020-04-09,19.0,pallmall,Stuff,expenses
a931628a-d0ad-11ec-9cf4-08c5e1cbfad9,2020-04-09,7.0,tuborg,Stuff,expenses
a932749b-d0ad-11ec-9b3d-08c5e1cbfad9,2020-04-09,6.0,cornuri,Stuff,expenses
a933a262-d0ad-11ec-913d-08c5e1cbfad9,2020-04-11,34.0,heets,Stuff,expenses
a9349357-d0ad-11ec-a59a-08c5e1cbfad9,2020-04-12,9.0,seminte madeleine,Stuff,expenses
a935ad57-d0ad-11ec-8a3c-08c5e1cbfad9,2020-04-13,300.0,intrerinere,Stuff,expenses
a936db76-d0ad-11ec-879a-08c5e1cbfad9,2020-04-13,34.0,heets,Stuff,expenses
a9380c55-d0ad-11ec-8e70-08c5e1cbfad9,2020-04-13,6.0,bounty,Stuff,expenses
